Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:42:29,2023-10-05 15:42:30,1.442s,PASSED
"verifyElementText(findTestObject(""sedekah online/verifikasi sukses berdonasi""), ""Sukses Proses Bersedekah, kami akan segera menghubungi anda! Terima kasih"")",Firefox 117.0,,,2023-10-05 15:42:30,2023-10-05 15:42:31,0.641s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-002,Firefox 117.0,user melakukan sedekah online namun dengan nominal kurang dari 25.000,,2023-10-05 15:42:31,2023-10-05 15:42:55,24.402s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:42:32,2023-10-05 15:42:42,9.668s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:42:42,2023-10-05 15:42:42,0.033s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:42:42,2023-10-05 15:42:42,0.570s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:42:42,2023-10-05 15:42:43,0.562s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:42:43,2023-10-05 15:42:44,1.307s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:42:44,2023-10-05 15:42:45,0.672s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:42:45,2023-10-05 15:42:46,0.987s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:42:46,2023-10-05 15:42:47,1.142s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:42:47,2023-10-05 15:42:48,1.139s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:42:48,2023-10-05 15:42:49,0.878s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:42:49,2023-10-05 15:42:50,0.900s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:42:50,2023-10-05 15:42:51,0.772s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:42:51,2023-10-05 15:42:52,1.027s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:42:52,2023-10-05 15:42:53,0.925s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:42:53,2023-10-05 15:42:54,1.509s,PASSED
"verifyElementText(findTestObject(""sedekah online/verifikasi sukses berdonasi""), ""Minimal nominal sedekah Online Rp 25.000"")",Firefox 117.0,,,2023-10-05 15:42:54,2023-10-05 15:42:55,1.231s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-003,Firefox 117.0,user melakukan sedekah online namun no handphone dan dua digit terakhir no handphone tidak sama,,2023-10-05 15:42:56,2023-10-05 15:43:18,21.883s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:42:57,2023-10-05 15:43:06,8.930s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:43:06,2023-10-05 15:43:06,0.040s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:43:06,2023-10-05 15:43:06,0.430s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:43:06,2023-10-05 15:43:07,0.435s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:43:07,2023-10-05 15:43:08,0.936s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:43:08,2023-10-05 15:43:08,0.522s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:43:08,2023-10-05 15:43:09,0.829s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:43:09,2023-10-05 15:43:10,0.989s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:43:10,2023-10-05 15:43:11,0.999s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:43:11,2023-10-05 15:43:12,0.838s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:43:12,2023-10-05 15:43:13,1.297s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:43:13,2023-10-05 15:43:14,0.734s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:43:14,2023-10-05 15:43:15,1.043s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:43:15,2023-10-05 15:43:16,0.871s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:43:16,2023-10-05 15:43:17,1.372s,PASSED
"verifyElementText(findTestObject(""sedekah online/verifikasi gagal bernoasi beda dua digit nomor hp""), ""GAGAL Diproses, 2 Digit Terakhir No Handphone yang anda input salah!"")",Firefox 117.0,,,2023-10-05 15:43:17,2023-10-05 15:43:18,0.669s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-004,Firefox 117.0,user melakukan sedekah online namun menginputkan email tanpa menggunakan domain,,2023-10-05 15:43:18,2023-10-05 15:43:40,22.301s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:43:19,2023-10-05 15:43:28,9.684s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:43:28,2023-10-05 15:43:29,0.038s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:43:29,2023-10-05 15:43:29,0.460s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:43:29,2023-10-05 15:43:29,0.511s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:43:29,2023-10-05 15:43:31,1.101s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:43:31,2023-10-05 15:43:31,0.536s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:43:31,2023-10-05 15:43:32,0.776s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:43:32,2023-10-05 15:43:33,0.971s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:43:33,2023-10-05 15:43:34,1.073s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:43:34,2023-10-05 15:43:35,0.817s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:43:35,2023-10-05 15:43:36,1.224s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:43:36,2023-10-05 15:43:37,0.798s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:43:37,2023-10-05 15:43:38,1.068s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:43:38,2023-10-05 15:43:39,0.983s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:43:39,2023-10-05 15:43:40,0.775s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-05 15:43:40,2023-10-05 15:43:40,0.040s,PASSED
"field_email = webDriver.findElement(By.xpath(""//input[@name=""alamat_email""]""))",Firefox 117.0,,,2023-10-05 15:43:40,2023-10-05 15:43:40,0.336s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_email)",Firefox 117.0,,,2023-10-05 15:43:40,2023-10-05 15:43:40,0.020s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:43:40,2023-10-05 15:43:40,0.018s,PASSED
"assert error_message == ""Please enter an email address.""",Firefox 117.0,,,2023-10-05 15:43:40,2023-10-05 15:43:40,0.006s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-005,Firefox 117.0,user melakukan sedekah online namun saat input no handphone user menginputkan nomor handphone kurang dari 11 digit,,2023-10-05 15:43:40,2023-10-05 15:44:03,22.580s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:43:41,2023-10-05 15:43:50,8.519s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:43:50,2023-10-05 15:43:50,0.036s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:43:50,2023-10-05 15:43:50,0.504s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:43:50,2023-10-05 15:43:51,0.638s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:43:51,2023-10-05 15:43:52,1.156s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:43:52,2023-10-05 15:43:52,0.518s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:43:52,2023-10-05 15:43:53,0.943s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:43:53,2023-10-05 15:43:54,1.123s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:43:54,2023-10-05 15:43:56,1.058s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:43:56,2023-10-05 15:43:56,0.897s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:43:56,2023-10-05 15:43:58,1.263s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:43:58,2023-10-05 15:43:58,0.778s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:43:58,2023-10-05 15:43:59,0.986s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:43:59,2023-10-05 15:44:00,0.868s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:44:00,2023-10-05 15:44:01,1.137s,PASSED
"verifyTextPresent(""please enter an valid phone number"", false)",Firefox 117.0,,,2023-10-05 15:44:01,2023-10-05 15:44:03,1.206s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-006,Firefox 117.0,user melakukan sedekah online namun saat input no handphone user menginputkan nomor handphone lebih dari 13 digit,,2023-10-05 15:44:03,2023-10-05 15:44:25,22.411s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:44:04,2023-10-05 15:44:13,8.950s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:44:13,2023-10-05 15:44:13,0.037s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:44:13,2023-10-05 15:44:13,0.493s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:44:13,2023-10-05 15:44:14,0.560s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:44:14,2023-10-05 15:44:15,1.341s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:44:15,2023-10-05 15:44:16,0.509s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:44:16,2023-10-05 15:44:16,0.842s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:44:16,2023-10-05 15:44:17,1.090s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:44:17,2023-10-05 15:44:18,1.038s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:44:18,2023-10-05 15:44:19,0.915s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:44:19,2023-10-05 15:44:20,1.002s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:44:20,2023-10-05 15:44:21,0.655s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:44:21,2023-10-05 15:44:22,0.952s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:44:22,2023-10-05 15:44:23,0.773s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:44:23,2023-10-05 15:44:24,1.042s,PASSED
"verifyTextPresent(""please enter an valid phone number"", false)",Firefox 117.0,,,2023-10-05 15:44:24,2023-10-05 15:44:25,1.259s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-007,Firefox 117.0,User melakukan sedekah online namun saat input nomor handphone atau dua digit terakhir nomor handphone mengandung karakter spesial,,2023-10-05 15:44:25,2023-10-05 15:44:47,22.222s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:44:26,2023-10-05 15:44:36,9.302s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:44:36,2023-10-05 15:44:36,0.052s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:44:36,2023-10-05 15:44:36,0.395s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:44:36,2023-10-05 15:44:37,0.498s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:44:37,2023-10-05 15:44:38,1.359s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:44:38,2023-10-05 15:44:38,0.511s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:44:38,2023-10-05 15:44:39,0.889s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:44:39,2023-10-05 15:44:40,1.058s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:44:40,2023-10-05 15:44:41,1.083s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:44:41,2023-10-05 15:44:42,0.779s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:44:42,2023-10-05 15:44:43,0.980s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:44:43,2023-10-05 15:44:44,0.919s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:44:44,2023-10-05 15:44:45,1.043s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:44:45,2023-10-05 15:44:46,1.042s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:44:46,2023-10-05 15:44:47,0.802s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-05 15:44:47,2023-10-05 15:44:47,0.002s,PASSED
"field_nomor = webDriver.findElement(By.xpath(""//input[@name=""validasi""]""))",Firefox 117.0,,,2023-10-05 15:44:47,2023-10-05 15:44:47,0.280s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_nomor)",Firefox 117.0,,,2023-10-05 15:44:47,2023-10-05 15:44:47,0.018s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:44:47,2023-10-05 15:44:47,0.005s,PASSED
"assert error_message == ""Please select a valid value. The two nearest valid values are 0 and 1.""",Firefox 117.0,,,2023-10-05 15:44:47,2023-10-05 15:44:47,0.001s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-008,Firefox 117.0,User mengosongkan satu atau lebih inputan saat akan melakukan sedekah online,,2023-10-05 15:44:47,2023-10-05 15:45:08,20.685s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:44:49,2023-10-05 15:44:58,9.415s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:44:58,2023-10-05 15:44:58,0.025s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:44:58,2023-10-05 15:44:59,0.505s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:44:59,2023-10-05 15:44:59,0.504s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:44:59,2023-10-05 15:45:00,1.077s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:45:00,2023-10-05 15:45:01,0.573s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:45:01,2023-10-05 15:45:02,0.787s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:45:02,2023-10-05 15:45:03,1.018s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:45:03,2023-10-05 15:45:03,0.780s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:45:03,2023-10-05 15:45:04,0.889s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:45:04,2023-10-05 15:45:05,0.878s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:45:05,2023-10-05 15:45:06,1.077s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:45:06,2023-10-05 15:45:07,0.755s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:45:07,2023-10-05 15:45:08,0.759s,PASSED
webDriber = getWebDriver(),Firefox 117.0,,,2023-10-05 15:45:08,2023-10-05 15:45:08,0.002s,PASSED
"field_nmLengkap = webDriber.findElement(By.xpath(""//input[@name=""nama_lengkap""]""))",Firefox 117.0,,,2023-10-05 15:45:08,2023-10-05 15:45:08,0.299s,PASSED
"error_message = webDriber.executeScript(""return arguments[0].validationMessage"", field_nmLengkap)",Firefox 117.0,,,2023-10-05 15:45:08,2023-10-05 15:45:08,0.015s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:45:08,2023-10-05 15:45:08,0.003s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-10-05 15:45:08,2023-10-05 15:45:08,0.000s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-009,Firefox 117.0,User melakukan sedekah online dengan menginputkan doa lebih dari 150 karakter,,2023-10-05 15:45:08,2023-10-05 15:45:32,23.700s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:45:09,2023-10-05 15:45:19,9.450s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:45:19,2023-10-05 15:45:19,0.047s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:45:19,2023-10-05 15:45:19,0.432s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:45:19,2023-10-05 15:45:20,0.526s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-05 15:45:20,2023-10-05 15:45:20,0.456s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:45:20,2023-10-05 15:45:21,1.057s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:45:21,2023-10-05 15:45:22,0.620s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:45:22,2023-10-05 15:45:23,0.748s,PASSED
