Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:25:12,2023-10-05 15:25:31,19.120s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:25:31,2023-10-05 15:25:31,0.089s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:25:31,2023-10-05 15:25:32,0.712s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:25:32,2023-10-05 15:25:32,0.526s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:25:32,2023-10-05 15:25:34,1.334s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:25:34,2023-10-05 15:25:34,0.807s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:25:34,2023-10-05 15:25:35,0.819s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:25:35,2023-10-05 15:25:36,1.137s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:25:36,2023-10-05 15:25:37,1.114s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:25:37,2023-10-05 15:25:38,0.758s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:25:38,2023-10-05 15:25:39,1.145s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:25:39,2023-10-05 15:25:40,0.794s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:25:40,2023-10-05 15:25:41,1.167s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:25:41,2023-10-05 15:25:42,0.891s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:25:42,2023-10-05 15:25:43,0.785s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-05 15:25:43,2023-10-05 15:25:43,0.089s,PASSED
"field_email = webDriver.findElement(By.xpath(""//input[@name=""alamat_email""]""))",Firefox 117.0,,,2023-10-05 15:25:43,2023-10-05 15:25:44,0.421s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_email)",Firefox 117.0,,,2023-10-05 15:25:44,2023-10-05 15:25:44,0.039s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:25:44,2023-10-05 15:25:44,0.021s,PASSED
"assert error_message == ""Please enter an email address.""",Firefox 117.0,,,2023-10-05 15:25:44,2023-10-05 15:25:44,0.009s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-005,Firefox 117.0,user melakukan sedekah online namun saat input no handphone user menginputkan nomor handphone kurang dari 11 digit,,2023-10-05 15:25:44,2023-10-05 15:26:20,36.364s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:25:45,2023-10-05 15:26:06,20.125s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:26:06,2023-10-05 15:26:06,0.083s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:26:06,2023-10-05 15:26:06,0.747s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:26:06,2023-10-05 15:26:07,0.780s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:26:07,2023-10-05 15:26:09,1.419s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:26:09,2023-10-05 15:26:09,0.724s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:26:09,2023-10-05 15:26:10,0.956s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:26:10,2023-10-05 15:26:11,1.079s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:26:11,2023-10-05 15:26:12,1.122s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:26:12,2023-10-05 15:26:14,1.058s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:26:14,2023-10-05 15:26:14,0.857s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:26:14,2023-10-05 15:26:15,0.875s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:26:15,2023-10-05 15:26:16,1.088s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:26:16,2023-10-05 15:26:17,0.909s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:26:17,2023-10-05 15:26:19,1.391s,PASSED
"verifyTextPresent(""please enter an valid phone number"", false)",Firefox 117.0,,,2023-10-05 15:26:19,2023-10-05 15:26:20,1.468s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-006,Firefox 117.0,user melakukan sedekah online namun saat input no handphone user menginputkan nomor handphone lebih dari 13 digit,,2023-10-05 15:26:20,2023-10-05 15:26:48,28.019s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:26:22,2023-10-05 15:26:33,10.790s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:26:33,2023-10-05 15:26:33,0.046s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:26:33,2023-10-05 15:26:34,0.611s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:26:34,2023-10-05 15:26:34,0.646s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:26:34,2023-10-05 15:26:36,1.379s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:26:36,2023-10-05 15:26:36,0.676s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:26:36,2023-10-05 15:26:38,1.136s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:26:38,2023-10-05 15:26:39,1.154s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:26:39,2023-10-05 15:26:40,1.156s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:26:40,2023-10-05 15:26:41,1.351s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:26:41,2023-10-05 15:26:42,0.945s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:26:42,2023-10-05 15:26:43,1.068s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:26:43,2023-10-05 15:26:44,1.094s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:26:44,2023-10-05 15:26:45,0.838s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:26:45,2023-10-05 15:26:47,1.514s,PASSED
"verifyTextPresent(""please enter an valid phone number"", false)",Firefox 117.0,,,2023-10-05 15:26:47,2023-10-05 15:26:48,1.491s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-007,Firefox 117.0,User melakukan sedekah online namun saat input nomor handphone atau dua digit terakhir nomor handphone mengandung karakter spesial,,2023-10-05 15:26:48,2023-10-05 15:27:24,35.421s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:26:50,2023-10-05 15:27:10,19.394s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:27:10,2023-10-05 15:27:10,0.067s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:27:10,2023-10-05 15:27:11,0.757s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:27:11,2023-10-05 15:27:12,0.991s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:27:12,2023-10-05 15:27:13,1.643s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:27:13,2023-10-05 15:27:14,0.601s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:27:14,2023-10-05 15:27:15,1.106s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:27:15,2023-10-05 15:27:16,1.271s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:27:16,2023-10-05 15:27:17,1.143s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:27:17,2023-10-05 15:27:19,1.201s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:27:19,2023-10-05 15:27:19,0.900s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:27:19,2023-10-05 15:27:20,0.879s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:27:20,2023-10-05 15:27:21,1.098s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:27:21,2023-10-05 15:27:22,1.010s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:27:22,2023-10-05 15:27:23,1.026s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-10-05 15:27:23,2023-10-05 15:27:23,0.001s,PASSED
"field_nomor = webDriver.findElement(By.xpath(""//input[@name=""validasi""]""))",Firefox 117.0,,,2023-10-05 15:27:23,2023-10-05 15:27:24,0.262s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_nomor)",Firefox 117.0,,,2023-10-05 15:27:24,2023-10-05 15:27:24,0.031s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:27:24,2023-10-05 15:27:24,0.004s,PASSED
"assert error_message == ""Please select a valid value. The two nearest valid values are 0 and 1.""",Firefox 117.0,,,2023-10-05 15:27:24,2023-10-05 15:27:24,0.002s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-008,Firefox 117.0,User mengosongkan satu atau lebih inputan saat akan melakukan sedekah online,,2023-10-05 15:27:24,2023-10-05 15:27:49,25.100s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:27:27,2023-10-05 15:27:37,9.924s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:27:37,2023-10-05 15:27:37,0.049s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:27:37,2023-10-05 15:27:37,0.642s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:27:37,2023-10-05 15:27:38,0.552s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:27:38,2023-10-05 15:27:39,1.418s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:27:39,2023-10-05 15:27:40,0.796s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:27:40,2023-10-05 15:27:41,1.021s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:27:41,2023-10-05 15:27:42,1.199s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:27:42,2023-10-05 15:27:43,0.978s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:27:43,2023-10-05 15:27:45,1.421s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:27:45,2023-10-05 15:27:46,0.994s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:27:46,2023-10-05 15:27:47,1.107s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:27:47,2023-10-05 15:27:48,1.001s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-10-05 15:27:48,2023-10-05 15:27:49,0.828s,PASSED
webDriber = getWebDriver(),Firefox 117.0,,,2023-10-05 15:27:49,2023-10-05 15:27:49,0.001s,PASSED
"field_nmLengkap = webDriber.findElement(By.xpath(""//input[@name=""nama_lengkap""]""))",Firefox 117.0,,,2023-10-05 15:27:49,2023-10-05 15:27:49,0.279s,PASSED
"error_message = webDriber.executeScript(""return arguments[0].validationMessage"", field_nmLengkap)",Firefox 117.0,,,2023-10-05 15:27:49,2023-10-05 15:27:49,0.031s,PASSED
println(error_message),Firefox 117.0,,,2023-10-05 15:27:49,2023-10-05 15:27:49,0.005s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-10-05 15:27:49,2023-10-05 15:27:49,0.015s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-009,Firefox 117.0,User melakukan sedekah online dengan menginputkan doa lebih dari 150 karakter,,2023-10-05 15:27:49,2023-10-05 15:28:18,28.757s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-10-05 15:27:51,2023-10-05 15:28:02,10.414s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-10-05 15:28:02,2023-10-05 15:28:02,0.045s,PASSED
"verifyElementPresent(findTestObject(""verifikasi masuk website tajalapk""), 0)",Firefox 117.0,,,2023-10-05 15:28:02,2023-10-05 15:28:02,0.647s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-10-05 15:28:02,2023-10-05 15:28:03,0.710s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-05 15:28:03,2023-10-05 15:28:04,0.583s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-10-05 15:28:04,2023-10-05 15:28:05,1.301s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-10-05 15:28:05,2023-10-05 15:28:06,0.847s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-10-05 15:28:06,2023-10-05 15:28:07,0.982s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-10-05 15:28:07,2023-10-05 15:28:08,1.206s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-10-05 15:28:08,2023-10-05 15:28:09,1.292s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-10-05 15:28:09,2023-10-05 15:28:11,1.333s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-10-05 15:28:11,2023-10-05 15:28:12,0.969s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-10-05 15:28:12,2023-10-05 15:28:13,0.951s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-10-05 15:28:13,2023-10-05 15:28:14,1.548s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-10-05 15:28:14,2023-10-05 15:28:15,0.990s,PASSED
