Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-09-29 11:09:48,2023-09-29 11:09:49,0.816s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-09-29 11:09:49,2023-09-29 11:09:50,0.943s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-09-29 11:09:50,2023-09-29 11:09:51,1.278s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-09-29 11:09:51,2023-09-29 11:09:52,1.165s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-09-29 11:09:52,2023-09-29 11:09:53,0.783s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-09-29 11:09:53,2023-09-29 11:09:54,1.143s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-09-29 11:09:54,2023-09-29 11:09:55,0.965s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-09-29 11:09:55,2023-09-29 11:09:57,1.140s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-09-29 11:09:57,2023-09-29 11:09:57,0.966s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-09-29 11:09:57,2023-09-29 11:09:58,0.892s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-09-29 11:09:58,2023-09-29 11:09:58,0.003s,PASSED
"field_no = webDriver.findElement(By.xpath(""//input[@name=""no_handphone""]""))",Firefox 117.0,,,2023-09-29 11:09:58,2023-09-29 11:09:59,0.298s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_no)",Firefox 117.0,,,2023-09-29 11:09:59,2023-09-29 11:09:59,0.017s,PASSED
println(error_message),Firefox 117.0,,,2023-09-29 11:09:59,2023-09-29 11:09:59,0.005s,PASSED
"assert error_message == ""Please enter a number.""",Firefox 117.0,,,2023-09-29 11:09:59,2023-09-29 11:09:59,0.000s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-011,Firefox 117.0,User melakukan sedekah online dengan hanya menginputkan nominal yang negative,,2023-09-29 11:09:59,2023-09-29 11:10:30,30.828s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-09-29 11:10:00,2023-09-29 11:10:15,14.206s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-09-29 11:10:15,2023-09-29 11:10:15,0.058s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-09-29 11:10:15,2023-09-29 11:10:15,0.692s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 11:10:15,2023-09-29 11:10:16,0.476s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-09-29 11:10:16,2023-09-29 11:10:18,2.149s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-09-29 11:10:18,2023-09-29 11:10:19,0.554s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-09-29 11:10:19,2023-09-29 11:10:20,1.139s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-09-29 11:10:20,2023-09-29 11:10:21,1.144s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-09-29 11:10:21,2023-09-29 11:10:22,1.280s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-09-29 11:10:22,2023-09-29 11:10:23,1.327s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-09-29 11:10:23,2023-09-29 11:10:24,0.926s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-09-29 11:10:24,2023-09-29 11:10:25,0.819s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-09-29 11:10:25,2023-09-29 11:10:26,0.996s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-09-29 11:10:26,2023-09-29 11:10:27,0.851s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-09-29 11:10:27,2023-09-29 11:10:29,2.029s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-09-29 11:10:29,2023-09-29 11:10:29,0.005s,PASSED
"field_sedekah = webDriver.findElement(By.xpath(""//input[@name=""nominal""]""))",Firefox 117.0,,,2023-09-29 11:10:29,2023-09-29 11:10:30,0.401s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_sedekah)",Firefox 117.0,,,2023-09-29 11:10:30,2023-09-29 11:10:30,0.016s,PASSED
println(error_message),Firefox 117.0,,,2023-09-29 11:10:30,2023-09-29 11:10:30,0.004s,PASSED
"assert error_message == ""please input an valid number""",Firefox 117.0,,,2023-09-29 11:10:30,2023-09-29 11:10:30,0.013s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-012,Firefox 117.0,User melakukan sedekah online dan menginputkan nama lengkap hanya spesial character,,2023-09-29 11:10:30,2023-09-29 11:10:55,25.049s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-09-29 11:10:31,2023-09-29 11:10:40,9.508s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-09-29 11:10:40,2023-09-29 11:10:40,0.041s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-09-29 11:10:40,2023-09-29 11:10:41,0.776s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 11:10:41,2023-09-29 11:10:42,0.508s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-09-29 11:10:42,2023-09-29 11:10:43,1.616s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-09-29 11:10:43,2023-09-29 11:10:44,0.883s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-09-29 11:10:44,2023-09-29 11:10:45,1.000s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-09-29 11:10:45,2023-09-29 11:10:46,1.129s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-09-29 11:10:46,2023-09-29 11:10:48,1.391s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-09-29 11:10:48,2023-09-29 11:10:49,1.091s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-09-29 11:10:49,2023-09-29 11:10:50,0.770s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-09-29 11:10:50,2023-09-29 11:10:50,0.848s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-09-29 11:10:50,2023-09-29 11:10:51,0.971s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-09-29 11:10:51,2023-09-29 11:10:52,0.791s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-09-29 11:10:52,2023-09-29 11:10:54,1.748s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-09-29 11:10:54,2023-09-29 11:10:54,0.002s,PASSED
"field_username = webDriver.findElement(By.xpath(""//input[@name=""nama_lengkap""]""))",Firefox 117.0,,,2023-09-29 11:10:54,2023-09-29 11:10:55,0.629s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_username)",Firefox 117.0,,,2023-09-29 11:10:55,2023-09-29 11:10:55,0.020s,PASSED
println(error_message),Firefox 117.0,,,2023-09-29 11:10:55,2023-09-29 11:10:55,0.002s,PASSED
"assert error_message == ""please enter an alphabet""",Firefox 117.0,,,2023-09-29 11:10:55,2023-09-29 11:10:55,0.006s,FAILED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-013,Firefox 117.0,User melakukan sedekah online saat menginputkan nomor handphone mengandung karakter spesial,,2023-09-29 11:10:55,2023-09-29 11:11:19,24.700s,PASSED
openBrowser(urlWeb),Firefox 117.0,,,2023-09-29 11:10:57,2023-09-29 11:11:07,9.980s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-09-29 11:11:07,2023-09-29 11:11:07,0.058s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-09-29 11:11:07,2023-09-29 11:11:07,0.762s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 11:11:08,2023-09-29 11:11:08,0.607s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-09-29 11:11:08,2023-09-29 11:11:09,1.360s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-09-29 11:11:09,2023-09-29 11:11:10,0.731s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-09-29 11:11:10,2023-09-29 11:11:11,0.917s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-09-29 11:11:11,2023-09-29 11:11:12,1.134s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-09-29 11:11:12,2023-09-29 11:11:13,1.132s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-09-29 11:11:13,2023-09-29 11:11:14,0.799s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-09-29 11:11:14,2023-09-29 11:11:15,1.073s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-09-29 11:11:15,2023-09-29 11:11:16,0.941s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-09-29 11:11:16,2023-09-29 11:11:17,1.153s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-09-29 11:11:17,2023-09-29 11:11:18,0.851s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-09-29 11:11:18,2023-09-29 11:11:19,0.820s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-09-29 11:11:19,2023-09-29 11:11:19,0.002s,PASSED
"field_no = webDriver.findElement(By.xpath(""//input[@name=""no_handphone""]""))",Firefox 117.0,,,2023-09-29 11:11:19,2023-09-29 11:11:19,0.277s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_no)",Firefox 117.0,,,2023-09-29 11:11:19,2023-09-29 11:11:19,0.017s,PASSED
println(error_message),Firefox 117.0,,,2023-09-29 11:11:19,2023-09-29 11:11:19,0.002s,PASSED
"assert error_message == ""Please enter a number.""",Firefox 117.0,,,2023-09-29 11:11:19,2023-09-29 11:11:19,0.002s,PASSED
,,,,,,,
Test Cases/T05 - Sedekah Online/TC-SO-014,Firefox 117.0,User melakukan sedekah online dengan mengosongkan inputan doa,,2023-09-29 11:11:19,2023-09-29 11:11:45,26.048s,FAILED
openBrowser(urlWeb),Firefox 117.0,,,2023-09-29 11:11:21,2023-09-29 11:11:31,10.286s,PASSED
maximizeWindow(),Firefox 117.0,,,2023-09-29 11:11:31,2023-09-29 11:11:31,0.059s,PASSED
"click(findTestObject(""sedekah online/a_Donasi (di halaman utama)""))",Firefox 117.0,,,2023-09-29 11:11:31,2023-09-29 11:11:32,0.821s,PASSED
"verifyElementClickable(findTestObject(""sedekah online/a_Sedekah Online""), STOP_ON_FAILURE)",Firefox 117.0,,,2023-09-29 11:11:32,2023-09-29 11:11:33,0.632s,PASSED
"click(findTestObject(""sedekah online/a_Sedekah Online""))",Firefox 117.0,,,2023-09-29 11:11:33,2023-09-29 11:11:34,1.377s,PASSED
"verifyElementPresent(findTestObject(""sedekah online/verifikasi halaman sedekah Online""), 0)",Firefox 117.0,,,2023-09-29 11:11:34,2023-09-29 11:11:35,0.589s,PASSED
"setText(findTestObject(""sedekah online/input_Sedekah""), NominalSedekah)",Firefox 117.0,,,2023-09-29 11:11:35,2023-09-29 11:11:36,0.939s,PASSED
"setText(findTestObject(""sedekah online/input_Nama lengkap (di sedekah online)""), namaLengkap)",Firefox 117.0,,,2023-09-29 11:11:36,2023-09-29 11:11:37,1.191s,PASSED
"setText(findTestObject(""sedekah online/input_No Handphone (di sedekah online)""), noHp)",Firefox 117.0,,,2023-09-29 11:11:37,2023-09-29 11:11:38,1.275s,PASSED
"setText(findTestObject(""sedekah online/input_Alamat Email (di sedekah online)""), email)",Firefox 117.0,,,2023-09-29 11:11:38,2023-09-29 11:11:39,1.008s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/dropdown metode pembayaraan""), pembayaran, false)",Firefox 117.0,,,2023-09-29 11:11:39,2023-09-29 11:11:40,0.810s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/sedekah online/sedekah ditunjukan untuk keluarga""), sedekahUntuk, false)",Firefox 117.0,,,2023-09-29 11:11:40,2023-09-29 11:11:41,0.905s,PASSED
"setText(findTestObject(""sedekah online/input isi doa terbaik anda""), doa)",Firefox 117.0,,,2023-09-29 11:11:41,2023-09-29 11:11:42,1.029s,PASSED
"setText(findTestObject(""sedekah online/input 2 digit terakhir nomor hp""), digitAkhir)",Firefox 117.0,,,2023-09-29 11:11:42,2023-09-29 11:11:43,0.997s,PASSED
"click(findTestObject(""sedekah online/button_Sedekah Sekarang""))",Firefox 117.0,,,2023-09-29 11:11:43,2023-09-29 11:11:45,1.664s,PASSED
webDriver = getWebDriver(),Firefox 117.0,,,2023-09-29 11:11:45,2023-09-29 11:11:45,0.001s,PASSED
"field_doa = webDriver.findElement(By.xpath(""//textarea[@name=""doa_terbaik""]""))",Firefox 117.0,,,2023-09-29 11:11:45,2023-09-29 11:11:45,0.721s,PASSED
"error_message = webDriver.executeScript(""return arguments[0].validationMessage"", field_doa)",Firefox 117.0,,,2023-09-29 11:11:45,2023-09-29 11:11:45,0.017s,PASSED
println(error_message),Firefox 117.0,,,2023-09-29 11:11:45,2023-09-29 11:11:45,0.001s,PASSED
"assert error_message == ""Please fill out this field.""",Firefox 117.0,,,2023-09-29 11:11:45,2023-09-29 11:11:45,0.014s,FAILED
